gender,age,senior_citizen,partner,dependents,number_of_dependents,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,contract,paperless_billing,payment_method,monthly_charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,satisfaction_score,cltv,churn_value,churn_label,customer_value_proxy,value_segment,tenure_group,num_additional_services
Male,27,No,No,No,0,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Fiber Optic,Month-to-Month,No,Electronic check,95.5,45.62,3418.2,0.0,0,1596.7,5014.9,35,Yes,59,Yes,No Offer,No,0,3,3715,0,Stayed,3342.5,High Value,13-48 Bulan (Loyal),3
Male,72,Yes,Yes,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Bank transfer (automatic),111.65,16.92,8022.85,0.0,110,1218.24,9351.09,72,Yes,19,No,No Offer,Yes,4,4,4406,0,Stayed,8038.8,High Value,,6
Male,20,No,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,No,No,Yes,DSL,One Year,Yes,Credit card (automatic),55.8,38.3,2651.2,0.0,0,1838.4,4489.6,48,No,85,Yes,Offer B,Yes,1,4,3446,0,Stayed,2678.3999999999996,Medium Value,49-72 Bulan (Sangat Loyal),3
Female,78,Yes,Yes,No,0,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),85.95,48.95,2628.6,0.0,0,1566.4,4195.0,32,Yes,9,Yes,Offer C,No,0,3,2431,1,Churned,2750.4,Medium Value,13-48 Bulan (Loyal),1
Female,40,No,Yes,Yes,3,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Cable,Month-to-Month,Yes,Bank transfer (automatic),48.7,0.0,2495.2,0.0,0,0.0,2495.2,53,No,25,Yes,No Offer,Yes,5,4,4116,0,Stayed,2581.1000000000004,Medium Value,49-72 Bulan (Sangat Loyal),5
Female,42,No,No,No,0,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,DSL,Month-to-Month,No,Bank transfer (automatic),62.8,8.29,418.3,0.0,0,58.03,476.33,7,No,21,Yes,No Offer,No,0,4,4080,0,Stayed,439.59999999999997,Low Value,0-12 Bulan (Baru),4
Male,51,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Electronic check,19.95,13.42,907.05,0.0,0,617.32,1524.37,46,No,0,No,No Offer,No,0,5,4006,0,Stayed,917.6999999999999,Medium Value,13-48 Bulan (Loyal),0
Male,45,No,No,No,0,No,Yes,Yes,Yes,No,Yes,Yes,No,No,DSL,Month-to-Month,Yes,Bank transfer (automatic),50.95,0.0,605.75,0.0,0,0.0,605.75,12,No,9,Yes,Offer D,No,0,3,2716,0,Stayed,611.4000000000001,Low Value,13-48 Bulan (Loyal),4
Female,21,No,Yes,Yes,3,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,92.85,37.47,5980.75,0.0,0,2398.08,8378.83,64,Yes,69,Yes,No Offer,Yes,8,4,5206,0,Stayed,5942.4,High Value,49-72 Bulan (Sangat Loyal),4
Female,36,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,One Year,No,Mailed check,19.65,23.56,270.6,0.0,0,353.4,624.0,15,No,0,No,No Offer,No,0,5,4818,0,Stayed,294.75,Low Value,13-48 Bulan (Loyal),0
Female,43,No,No,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,No,Bank transfer (automatic),98.05,29.19,3990.6,0.0,0,1196.79,5187.39,41,Yes,4,Yes,Offer B,No,0,4,5614,0,Stayed,4020.0499999999997,High Value,13-48 Bulan (Loyal),4
Male,58,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,One Year,Yes,Bank transfer (automatic),24.6,34.36,1266.4,47.91,0,1752.36,2970.85,51,Yes,0,No,Offer B,No,0,5,4886,0,Stayed,1254.6000000000001,Medium Value,49-72 Bulan (Sangat Loyal),0
Male,73,Yes,Yes,Yes,2,Yes,Yes,No,No,No,No,No,No,No,DSL,One Year,Yes,Electronic check,51.0,4.71,1381.8,0.0,80,131.88,1593.68,28,Yes,21,No,No Offer,Yes,1,3,5195,0,Stayed,1428.0,Medium Value,13-48 Bulan (Loyal),0
Female,25,No,No,No,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Bank transfer (automatic),61.35,0.0,4193.4,0.0,130,0.0,4323.4,66,No,73,No,Offer A,No,0,3,4824,0,Stayed,4049.1,High Value,49-72 Bulan (Sangat Loyal),6
Female,50,No,No,No,0,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),87.15,6.2,183.75,0.0,0,12.4,196.15,2,No,6,Yes,No Offer,No,0,2,4149,1,Churned,174.3,Low Value,0-12 Bulan (Baru),2
Male,62,No,Yes,No,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Credit card (automatic),79.15,41.08,3566.6,0.0,0,1766.44,5333.04,43,No,18,Yes,No Offer,Yes,1,3,3716,0,Stayed,3403.4500000000003,High Value,13-48 Bulan (Loyal),6
Female,28,No,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,DSL,Two Year,No,Mailed check,75.8,2.87,4415.75,0.0,0,166.46,4582.21,58,Yes,69,Yes,Offer B,Yes,1,3,4292,0,Stayed,4396.4,High Value,49-72 Bulan (Sangat Loyal),4
Male,25,No,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,DSL,Two Year,No,Bank transfer (automatic),79.85,35.01,5234.95,0.0,0,2310.66,7545.61,66,Yes,59,Yes,Offer A,Yes,8,5,6236,0,Stayed,5270.099999999999,High Value,49-72 Bulan (Sangat Loyal),5
Female,45,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,No,Bank transfer (automatic),114.6,4.91,8100.25,0.0,0,348.61,8448.86,71,Yes,29,Yes,No Offer,Yes,5,4,4071,0,Stayed,8136.599999999999,High Value,49-72 Bulan (Sangat Loyal),7
Male,26,No,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Mailed check,25.75,7.03,755.6,0.0,0,217.93,973.53,31,Yes,0,No,No Offer,Yes,7,4,5472,0,Stayed,798.25,Low Value,13-48 Bulan (Loyal),0
Male,55,No,Yes,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,One Year,No,Electronic check,20.85,44.82,1539.75,0.0,0,3182.22,4721.97,71,No,0,No,No Offer,Yes,5,4,4837,0,Stayed,1480.3500000000001,Medium Value,49-72 Bulan (Sangat Loyal),0
Male,47,No,Yes,No,0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),90.55,22.42,2929.75,0.0,0,695.02,3624.77,31,Yes,21,Yes,Offer C,Yes,4,4,5722,0,Stayed,2807.0499999999997,Medium Value,13-48 Bulan (Loyal),3
Male,33,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic,Two Year,Yes,Bank transfer (automatic),96.9,6.1,4473.45,0.0,0,292.8,4766.25,48,Yes,18,Yes,Offer B,Yes,1,4,2613,0,Stayed,4651.200000000001,High Value,49-72 Bulan (Sangat Loyal),4
Male,79,Yes,Yes,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable,Two Year,Yes,Credit card (automatic),73.45,11.26,5329.0,0.0,0,810.72,6139.72,72,Yes,3,Yes,Offer A,Yes,7,3,5540,0,Stayed,5288.400000000001,High Value,,4
Male,73,Yes,Yes,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,DSL,Two Year,No,Credit card (automatic),77.35,33.68,5396.25,0.0,0,2424.96,7821.21,72,Yes,10,Yes,Offer A,Yes,4,4,6202,0,Stayed,5569.2,High Value,,4
Male,67,Yes,Yes,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),99.05,38.48,5295.7,0.0,40,2077.92,7413.62,54,Yes,13,No,No Offer,No,0,5,4011,0,Stayed,5348.7,High Value,49-72 Bulan (Sangat Loyal),3
Male,66,Yes,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,Yes,Credit card (automatic),25.1,2.37,1789.9,0.0,0,170.64,1960.54,72,Yes,0,No,Offer A,No,0,5,5751,0,Stayed,1807.2,Medium Value,,0
Female,44,No,Yes,No,0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),94.1,15.54,5475.9,0.0,0,932.4,6408.3,60,Yes,19,Yes,Offer B,Yes,8,3,5267,0,Stayed,5646.0,High Value,49-72 Bulan (Sangat Loyal),4
Female,65,Yes,Yes,Yes,3,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,107.45,19.58,7047.5,0.0,0,1272.7,8320.2,65,Yes,26,Yes,Offer B,Yes,7,4,6211,0,Stayed,6984.25,High Value,49-72 Bulan (Sangat Loyal),5
Male,35,No,Yes,Yes,3,No,Yes,No,No,Yes,Yes,Yes,No,No,DSL,Month-to-Month,Yes,Electronic check,44.85,0.0,1442.6,0.0,0,0.0,1442.6,34,No,76,Yes,Offer C,Yes,2,4,5569,0,Stayed,1524.9,Medium Value,13-48 Bulan (Loyal),3
Male,45,No,No,Yes,1,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Cable,Two Year,No,Credit card (automatic),61.45,49.99,2302.35,48.79,110,1849.63,4213.19,37,No,27,No,No Offer,No,0,3,5447,0,Stayed,2273.65,Medium Value,13-48 Bulan (Loyal),3
Male,43,No,No,No,0,Yes,Yes,Yes,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,No,Electronic check,90.65,31.57,367.95,0.0,0,126.28,494.23,4,Yes,18,Yes,Offer E,No,0,3,3559,0,Stayed,362.6,Low Value,0-12 Bulan (Baru),2
Male,22,No,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,105.5,14.75,6487.2,0.0,150,914.5,7551.7,62,Yes,52,No,Offer B,Yes,8,4,4271,0,Stayed,6541.0,High Value,49-72 Bulan (Sangat Loyal),5
Female,43,No,No,No,0,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,One Year,Yes,Mailed check,80.2,42.9,4297.6,0.0,0,2230.8,6528.4,52,Yes,14,Yes,Offer B,No,0,4,5597,0,Stayed,4170.400000000001,High Value,49-72 Bulan (Sangat Loyal),1
Male,29,No,Yes,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,No,Mailed check,20.25,4.98,158.35,0.0,0,39.84,198.19,8,No,0,No,No Offer,Yes,9,4,4964,0,Stayed,162.0,Low Value,0-12 Bulan (Baru),0
Female,19,No,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Mailed check,19.4,25.18,1346.2,0.0,0,1737.42,3083.62,69,No,0,No,Offer A,No,0,5,6408,0,Stayed,1338.6,Medium Value,49-72 Bulan (Sangat Loyal),0
Male,60,No,No,No,0,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,89.55,33.36,1021.75,0.0,0,400.32,1422.07,12,Yes,22,Yes,Offer D,No,0,4,2325,0,Stayed,1074.6,Medium Value,13-48 Bulan (Loyal),2
Female,40,No,Yes,Yes,3,No,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,No,Mailed check,25.05,0.0,125.5,0.0,0,0.0,125.5,5,No,53,Yes,Offer E,Yes,3,5,2071,0,Stayed,125.25,Low Value,0-12 Bulan (Baru),0
Male,61,No,No,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,94.95,26.05,178.1,0.0,0,52.1,230.2,2,No,2,Yes,No Offer,No,0,1,4493,1,Churned,189.9,Low Value,0-12 Bulan (Baru),4
Female,51,No,No,No,0,Yes,Yes,Yes,Yes,No,No,No,No,No,Cable,Month-to-Month,No,Electronic check,56.05,44.11,1522.65,0.0,110,1235.08,2867.73,28,No,15,No,Offer C,No,0,3,4468,0,Stayed,1569.3999999999999,Medium Value,13-48 Bulan (Loyal),2
Male,42,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,Yes,Credit card (automatic),24.45,2.38,1513.6,0.0,0,138.04,1651.64,58,Yes,0,No,Offer B,No,0,4,6490,0,Stayed,1418.1,Medium Value,49-72 Bulan (Sangat Loyal),0
Male,38,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,Yes,Mailed check,20.2,45.49,20.2,0.0,0,45.49,65.69,1,No,0,No,Offer E,No,0,1,5355,1,Churned,20.2,Low Value,0-12 Bulan (Baru),0
Male,67,Yes,No,No,0,Yes,Yes,No,No,No,No,No,Yes,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),84.4,30.8,732.5,0.0,0,277.2,1009.7,9,Yes,18,Yes,No Offer,No,0,2,5745,1,Churned,759.6,Low Value,0-12 Bulan (Baru),1
Female,37,No,Yes,No,0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Bank transfer (automatic),105.15,10.46,7555.0,0.0,60,742.66,8357.66,71,Yes,3,No,No Offer,Yes,4,5,5707,0,Stayed,7465.650000000001,High Value,49-72 Bulan (Sangat Loyal),5
Male,32,No,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Bank transfer (automatic),65.65,0.0,4664.5,0.0,60,0.0,4724.5,72,No,16,No,No Offer,Yes,1,3,4934,0,Stayed,4726.8,High Value,,7
Male,61,No,No,No,0,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,79.8,30.88,973.45,0.0,0,401.44,1374.89,13,No,3,Yes,No Offer,No,0,2,5067,1,Churned,1037.3999999999999,Medium Value,13-48 Bulan (Loyal),2
Male,44,No,Yes,No,0,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,94.65,21.08,4812.75,0.0,0,1075.08,5887.83,51,Yes,9,Yes,No Offer,Yes,1,1,4747,1,Churned,4827.150000000001,High Value,49-72 Bulan (Sangat Loyal),3
Male,20,No,No,No,0,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,88.7,5.54,1761.45,0.0,0,110.8,1872.25,20,Yes,59,Yes,Offer D,No,0,1,4115,1,Churned,1774.0,Medium Value,13-48 Bulan (Loyal),2
Female,42,No,Yes,No,0,Yes,Yes,No,No,No,Yes,No,No,No,DSL,Month-to-Month,Yes,Mailed check,50.3,35.96,908.75,0.0,0,647.28,1556.03,18,No,17,Yes,Offer D,Yes,4,3,3740,0,Stayed,905.4,Medium Value,13-48 Bulan (Loyal),1
Male,26,No,No,No,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Credit card (automatic),104.5,38.72,3778.0,0.0,0,1432.64,5210.64,37,Yes,59,Yes,Offer C,No,0,3,4812,0,Stayed,3866.5,High Value,13-48 Bulan (Loyal),5
Female,65,Yes,No,No,0,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,83.4,47.99,4113.7,0.0,0,2399.5,6513.2,50,Yes,22,Yes,No Offer,No,0,3,4977,0,Stayed,4170.0,High Value,49-72 Bulan (Sangat Loyal),2
Female,38,No,No,Yes,2,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,No,Mailed check,20.75,8.68,452.2,0.0,0,182.28,634.48,21,No,0,No,Offer D,No,0,3,2143,0,Stayed,435.75,Low Value,13-48 Bulan (Loyal),0
Male,65,Yes,Yes,No,0,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),85.25,24.54,3132.75,0.0,0,883.44,4016.19,36,Yes,5,Yes,No Offer,Yes,1,2,3041,1,Churned,3069.0,High Value,13-48 Bulan (Loyal),2
Male,24,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Bank transfer (automatic),114.35,37.97,7665.8,0.0,10,2619.93,10295.73,69,Yes,27,No,Offer A,Yes,7,4,6082,0,Stayed,7890.15,High Value,49-72 Bulan (Sangat Loyal),7
Female,48,No,No,No,0,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,70.6,27.12,70.6,0.0,0,27.12,97.72,1,No,23,Yes,No Offer,No,0,3,4063,1,Churned,70.6,Low Value,0-12 Bulan (Baru),0
Male,35,No,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Credit card (automatic),104.45,17.49,7459.0,0.0,130,1259.28,8848.28,72,Yes,12,No,Offer A,Yes,5,5,4750,0,Stayed,7520.400000000001,High Value,,5
Female,26,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,No,Mailed check,91.05,9.5,6293.75,0.0,0,674.5,6968.25,71,Yes,76,Yes,Offer A,Yes,3,3,4644,0,Stayed,6464.55,High Value,49-72 Bulan (Sangat Loyal),7
Female,47,No,No,No,0,No,Yes,No,No,No,No,Yes,No,No,Cable,Month-to-Month,Yes,Electronic check,35.75,0.0,35.75,0.0,0,0.0,35.75,1,No,2,Yes,Offer E,No,0,3,3351,1,Churned,35.75,Low Value,0-12 Bulan (Baru),1
Female,44,No,No,No,0,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Mailed check,93.9,46.45,486.85,0.0,0,232.25,719.1,5,Yes,10,Yes,No Offer,No,0,1,5435,1,Churned,469.5,Low Value,0-12 Bulan (Baru),3
Male,51,No,No,Yes,1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,106.35,21.69,3549.25,0.0,0,737.46,4286.71,34,Yes,28,Yes,Offer C,No,0,2,2941,1,Churned,3615.8999999999996,High Value,13-48 Bulan (Loyal),5
Female,22,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,One Year,No,Mailed check,20.05,40.64,678.2,0.0,0,1544.32,2222.52,38,No,0,No,No Offer,No,0,3,4539,0,Stayed,761.9,Low Value,13-48 Bulan (Loyal),0
Male,39,No,No,No,0,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,95.1,11.15,2162.6,0.0,0,245.3,2407.9,22,Yes,17,Yes,No Offer,No,0,4,3729,0,Stayed,2092.2,Medium Value,13-48 Bulan (Loyal),3
Male,45,No,No,No,0,Yes,Yes,Yes,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Bank transfer (automatic),50.9,19.39,2298.55,0.0,0,872.55,3171.1,45,No,16,Yes,No Offer,No,0,3,5274,0,Stayed,2290.5,Medium Value,13-48 Bulan (Loyal),1
Female,75,Yes,Yes,No,0,Yes,Yes,No,No,No,No,No,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,84.0,46.05,613.4,0.0,0,368.4,981.8,8,Yes,22,Yes,No Offer,Yes,1,3,4819,1,Churned,672.0,Low Value,0-12 Bulan (Baru),1
Female,49,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,No,Mailed check,19.8,17.43,272.95,18.55,0,261.45,515.85,15,No,0,No,Offer D,Yes,4,4,4167,0,Stayed,297.0,Low Value,13-48 Bulan (Loyal),0
Male,69,Yes,Yes,No,0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,104.2,37.6,5568.35,0.0,0,1955.2,7523.55,52,Yes,23,Yes,No Offer,No,0,1,5648,1,Churned,5418.400000000001,High Value,49-72 Bulan (Sangat Loyal),5
Female,65,Yes,Yes,No,0,No,Yes,No,Yes,Yes,No,Yes,No,No,Cable,One Year,No,Bank transfer (automatic),45.55,0.0,3027.25,0.0,0,0.0,3027.25,66,No,9,Yes,Offer A,No,0,5,6238,0,Stayed,3006.2999999999997,High Value,49-72 Bulan (Sangat Loyal),3
Female,72,Yes,No,No,0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL,One Year,Yes,Credit card (automatic),63.85,36.48,4174.35,0.0,0,2407.68,6582.03,66,Yes,5,Yes,Offer A,No,0,3,4657,0,Stayed,4214.1,High Value,49-72 Bulan (Sangat Loyal),3
Male,71,Yes,Yes,No,0,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),80.3,2.08,2483.05,0.0,0,66.56,2549.61,32,No,25,Yes,No Offer,Yes,1,1,5365,1,Churned,2569.6,Medium Value,13-48 Bulan (Loyal),2
Female,50,No,No,No,0,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,45.05,31.22,523.1,0.0,0,374.64,897.74,12,No,12,Yes,No Offer,No,0,4,5624,0,Stayed,540.5999999999999,Low Value,13-48 Bulan (Loyal),0
Female,54,No,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable,Month-to-Month,No,Bank transfer (automatic),76.3,32.43,2404.15,0.0,0,1037.76,3441.91,32,No,19,Yes,Offer C,Yes,1,3,5324,0,Stayed,2441.6,Medium Value,13-48 Bulan (Loyal),6
Male,40,No,No,No,0,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,79.6,19.32,79.6,0.0,0,19.32,98.92,1,No,22,Yes,No Offer,No,0,3,2199,1,Churned,79.6,Low Value,0-12 Bulan (Baru),2
Female,26,No,Yes,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,Yes,Bank transfer (automatic),80.6,14.0,4946.7,0.0,0,840.0,5786.7,60,No,42,Yes,No Offer,Yes,5,5,5667,0,Stayed,4836.0,High Value,49-72 Bulan (Sangat Loyal),6
Male,27,No,No,No,0,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic,Month-to-Month,No,Bank transfer (automatic),98.8,30.72,3475.55,0.0,0,1136.64,4612.19,37,Yes,42,Yes,No Offer,No,0,1,3066,1,Churned,3655.6,High Value,13-48 Bulan (Loyal),4
Male,37,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,No,Credit card (automatic),19.7,24.89,180.7,0.0,0,224.01,404.71,9,No,0,No,Offer E,No,0,4,4194,0,Stayed,177.29999999999998,Low Value,0-12 Bulan (Baru),0
Male,39,No,Yes,Yes,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,DSL,Two Year,No,Credit card (automatic),50.9,0.0,3281.65,0.0,0,0.0,3281.65,67,No,17,Yes,Offer A,Yes,2,4,5281,0,Stayed,3410.2999999999997,High Value,49-72 Bulan (Sangat Loyal),4
Male,76,Yes,Yes,No,0,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,One Year,Yes,Bank transfer (automatic),70.95,28.68,4555.2,7.43,0,1864.2,6411.97,65,No,20,Yes,No Offer,Yes,6,3,4871,0,Stayed,4611.75,High Value,49-72 Bulan (Sangat Loyal),0
Male,58,No,No,No,0,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,74.65,32.81,383.65,0.0,0,164.05,547.7,5,No,16,Yes,No Offer,No,0,3,3319,0,Stayed,373.25,Low Value,0-12 Bulan (Baru),1
Male,43,No,No,No,0,Yes,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,No,Electronic check,55.3,5.79,875.35,0.0,0,92.64,967.99,16,Yes,4,Yes,No Offer,No,0,5,3771,0,Stayed,884.8,Medium Value,13-48 Bulan (Loyal),1
Male,39,No,No,No,0,Yes,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,51.35,17.16,262.3,0.0,0,85.8,348.1,5,No,7,Yes,Offer E,No,0,5,2893,0,Stayed,256.75,Low Value,0-12 Bulan (Baru),1
Female,21,No,No,No,0,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),74.6,1.28,548.9,0.0,0,10.24,559.14,8,Yes,42,Yes,Offer E,No,0,5,2142,0,Stayed,596.8,Low Value,0-12 Bulan (Baru),0
Female,30,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Electronic check,24.55,2.66,1719.15,0.0,0,188.86,1908.01,71,Yes,0,No,No Offer,No,0,5,4555,0,Stayed,1743.05,Medium Value,49-72 Bulan (Sangat Loyal),0
Male,34,No,No,No,0,Yes,Yes,No,No,No,Yes,Yes,No,No,Fiber Optic,Two Year,Yes,Credit card (automatic),90.45,30.77,5229.8,0.0,70,1753.89,7053.69,57,Yes,10,No,No Offer,No,0,5,5076,0,Stayed,5155.650000000001,High Value,49-72 Bulan (Sangat Loyal),2
Female,65,Yes,No,No,0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),99.8,12.68,442.85,0.0,0,50.72,493.57,4,No,10,Yes,No Offer,No,0,1,2268,1,Churned,399.2,Low Value,0-12 Bulan (Baru),5
Male,65,Yes,Yes,No,0,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Mailed check,77.9,2.86,2351.45,0.0,0,85.8,2437.25,30,Yes,19,Yes,No Offer,Yes,1,3,2009,0,Stayed,2337.0,Medium Value,13-48 Bulan (Loyal),0
Male,32,No,No,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,101.45,10.38,101.45,0.0,0,10.38,111.83,1,Yes,7,Yes,No Offer,No,0,1,4390,1,Churned,101.45,Low Value,0-12 Bulan (Baru),4
Female,36,No,Yes,No,0,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),89.15,24.64,2257.75,0.0,0,616.0,2873.75,25,No,5,Yes,No Offer,Yes,1,2,5853,1,Churned,2228.75,Medium Value,13-48 Bulan (Loyal),3
Female,42,No,No,No,0,Yes,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,54.2,32.02,1739.6,0.0,0,1024.64,2764.24,32,Yes,3,Yes,No Offer,No,0,5,4454,0,Stayed,1734.4,Medium Value,13-48 Bulan (Loyal),1
Male,36,No,No,No,0,Yes,Yes,No,Yes,No,No,Yes,No,No,DSL,Month-to-Month,Yes,Mailed check,59.65,1.48,638.95,0.0,90,14.8,743.75,10,No,25,No,Offer D,No,0,3,2385,0,Stayed,596.5,Low Value,0-12 Bulan (Baru),2
Female,52,No,No,No,0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,89.15,34.73,1057.55,0.0,70,416.76,1544.31,12,Yes,6,No,Offer D,No,0,5,4041,0,Stayed,1069.8000000000002,Medium Value,13-48 Bulan (Loyal),3
